DiscussionCount ,AverageRating ,FeedbackCount ,TotalCourseCount ,AverageQuizScore ,TotalTimeSpent ,EngagementLevelScore ,EngagementLevel
          14.9  ,         3.75 ,        38.46 ,               2 ,              54 ,           271 , 52.6095             ,              1
          10.41 ,         3.24 ,        37.52 ,               2 ,              45 ,           293 , 51.346              ,              1
          12.74 ,         3.85 ,        39.22 ,               3 ,              48 ,           300 , 53.9545             ,              1
          12.76 ,         3.97 ,        39.46 ,               2 ,              52 ,           305 , 55.3365             ,              1
          13.95 ,         3.16 ,        30.55 ,               2 ,              48 ,           297 , 51.790000000000006  ,              1
          17.78 ,         4.88 ,        57.55 ,               4 ,              86 ,           166 , 55.186              ,              1
          13.73 ,         3.46 ,        33.41 ,               2 ,              60 ,           244 , 50.093              ,              1
          11.69 ,         3.75 ,        35.47 ,               2 ,              55 ,           267 , 51.2195             ,              1
          19.51 ,         4.84 ,        67.58 ,               4 ,              74 ,           147 , 52.628              ,              1
          10.78 ,         3.2  ,        33.77 ,               2 ,              41 ,           318 , 52.16               ,              1
          15.97 ,         4.41 ,        48.27 ,               4 ,              62 ,           216 , 51.8505             ,              1
          14.3  ,         3.31 ,        34.11 ,               2 ,              57 ,           308 , 55.959500000000006  ,              1
          17.78 ,         4.88 ,        57.55 ,               4 ,              86 ,           166 , 55.186              ,              1
          10.78 ,         3.2  ,        33.77 ,               2 ,              41 ,           318 , 52.16               ,              1
          13.6  ,         3.35 ,        33.14 ,               3 ,              49 ,           297 , 52.7355             ,              1
          15.12 ,         4.98 ,        57.52 ,               4 ,              74 ,           186 , 53.673              ,              1
          13.35 ,         3.46 ,        37.34 ,               2 ,              52 ,           316 , 56.003              ,              1
          11.51 ,         3.44 ,        33.06 ,               2 ,              58 ,           275 , 52.174              ,              1
          14.53 ,         3.83 ,        30.65 ,               2 ,              59 ,           287 , 53.843500000000006  ,              1
          16.15 ,         4.56 ,        45.07 ,               4 ,             100 ,           226 , 61.784              ,              1
          15.12 ,         4.98 ,        57.52 ,               4 ,              74 ,           186 , 53.673              ,              1
          14.53 ,         3.83 ,        30.65 ,               2 ,              59 ,           287 , 53.843500000000006  ,              1
          13.35 ,         3.46 ,        37.34 ,               2 ,              52 ,           316 , 56.003              ,              1
          11.89 ,         3.45 ,        37.5  ,               3 ,              59 ,           259 , 51.9905             ,              1
          13.64 ,         3.82 ,        37.15 ,               3 ,              55 ,           247 , 50.163              ,              1
          12.76 ,         3.97 ,        39.46 ,               2 ,              52 ,           305 , 55.3365             ,              1
          18.35 ,         4.9  ,        50.37 ,               4 ,              96 ,           104 , 50.169              ,              1
          15.97 ,         4.41 ,        48.27 ,               4 ,              62 ,           216 , 51.8505             ,              1
